N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
27,50,14,21.124261,61.32389,6.075597,48.456838,lentil,13.137553,2,6.889677,17.865042,390.0216,2.535459,5,11.863057,92.7717,75.385875,1,6.30192,2,16.898556,3.987772
118,36,29,26.463286,84.380677,6.851938,99.326868,cotton,16.073686,2,9.516561,17.310497,419.650015,1.896082,2,5.035586,77.992389,128.156537,1,24.717147,2,67.141384,2.600321
10,37,35,30.367024,67.003049,6.45355,51.334596,blackgram,26.691886,1,7.346362,7.713763,429.587259,1.258849,4,10.304757,98.78566,179.538274,3,2.724197,2,5.681575,3.99098
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,25.920081711119483,2,7.766460938619801,8.65143206869541,391.0900065641717,3.925577399039941,1,19.01023658524253,32.09426098797306,102.84335315147642,2,2.6945611484281984,2,6.546134405495641,3.904308218488823
49,26,41,30.465099,93.63103,7.360087,163.869619,papaya,22.736586,3,11.564146,15.132693,380.977413,2.690298,3,10.337654,6.805931,162.225191,1,41.213865,2,7.01189,4.455302
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,13.42515034311952,2,9.16521886885483,17.39233958985225,446.92776572592686,1.3036294844823653,6,6.273989964143322,5.856722915637147,99.75117476329008,3,11.358650862743374,1,43.239706864786406,1.481283471991123
81,23,19,15.593036,94.92464,3.754588,190.964914,coffee,13.493851,1,8.536263,11.831425,377.830403,7.348174,6,12.395392,37.834905,125.240267,1,12.045784,1,41.705545,4.244364
103,70,79,34.884937,84.128148,6.45777,195.354689,banana,12.138632,3,11.471343,9.18272,394.049404,7.116041,2,14.545493,75.114227,162.384678,2,43.264027,1,16.95657,1.52913
81,51,67,19.97992,72.485038,6.428533,89.246428,maize,22.080818,3,6.606515,6.236448,352.79663,3.469126,4,15.576997,13.659554,155.188132,3,28.494329,2,6.165642,3.636249
60,51,36,22.69657794,82.81088865,6.028321558,256.9964761,rice,16.194472911082855,1,6.42389127289027,9.298748203306834,354.79099601781576,4.388515720640965,3,7.985093996001121,33.91551511398264,184.354922400092,3,19.049281995863986,2,31.95272039870628,2.710607987097604
16,96,21,20.357465,42.147185,5.054767,61.709233,pigeonpeas,18.985218,3,5.544676,18.708079,441.022465,7.193497,6,5.571678,45.22019,143.706888,1,38.39235,3,71.044248,4.698918
14,83,18,21.782569,18.895177,6.561588,44.858752,kidneybeans,24.687323,2,11.852051,3.415672,350.446799,6.299786,6,14.817047,86.585773,50.542538,3,17.812984,3,53.924375,2.339297
77,75,58,20.833071,73.101762,7.339207,76.893232,maize,22.232062,2,5.696629,1.549579,421.715262,9.569565,4,6.636865,16.169908,154.657735,3,7.279448,2,62.120262,1.57721
60,43,32,21.268045,81.589082,5.889002,264.832013,rice,23.9292,1,11.411704,13.491115,375.885249,3.645251,1,13.305948,35.189879,166.232766,1,22.083454,2,49.802812,4.751058
81,46,67,34.506151,70.519848,6.236859,202.521623,jute,23.853737,3,9.173073,16.921695,352.068586,9.391687,4,10.027343,66.827371,136.003074,3,49.872783,3,83.074537,4.793329
32,75,57,24.88236,17.915345,5.895104,67.137993,chickpea,19.261222,3,9.800944,8.244466,392.940578,5.752246,6,15.126329,64.275478,68.909631,2,34.010614,3,37.195518,3.958524
28,18,11,21.35559,93.144514,5.715278,78.066535,grapes,11.091348,1,9.119223,8.58412,439.989117,3.974354,6,15.868384,56.919052,138.177785,3,5.413893,2,78.109047,4.739593
23,34,50,24.449684,81.487239,6.182332,187.373072,pomegranate,22.373612,1,11.22497,14.445551,429.71308,4.919872,2,9.643393,95.809704,142.361189,3,24.86142,1,60.152489,2.234436
127,49,13,22.391612,76.754345,6.451174,102.608324,cotton,29.975514,2,11.188968,11.419995,448.331063,1.406498,6,6.000384,38.559883,127.040022,3,41.962217,3,4.182067,3.168262
27,32,21,31.572168,65.632184,7.193747,122.949354,mango,10.147856,3,8.993698,9.709531,382.589721,1.599853,6,13.315665,78.751029,196.122284,3,4.925272,3,86.79127,2.475541
25,72,23,24.956336,68.263962,6.790552,48.181446,lentil,22.170954,1,9.811911,3.706657,372.684691,1.950814,2,11.987904,68.939924,72.353931,1,22.403551,3,55.320793,1.113718
137,21,24,29.932465,79.551004,6.992813,60.104132,cotton,12.546172,1,5.754626,16.865151,420.480327,3.194554,6,7.182873,90.448275,146.973553,3,13.84375,3,36.341674,3.005736
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,14.736332609330848,2,10.301020177317902,12.392705627999405,425.7532461575619,2.609035661949348,4,19.814575017660896,77.49295886357427,75.87943190560725,1,41.26651005422136,2,89.75614773196276,3.776193149188283
20,33,28,29.070648,57.585338,4.012722,52.623944,mothbeans,25.059237,2,6.459141,0.219251,415.268587,7.784752,3,9.547205,85.867196,57.248994,1,36.139495,3,58.316578,4.021505
56,37,67,32.966582,93.617346,6.556722,192.761252,papaya,24.863369,1,10.21138,1.905894,428.391565,5.642653,1,5.893906,96.034114,112.160679,1,22.069818,2,40.116692,1.503458
97,36,56,24.622119,86.313076,6.847841,177.847006,rice,25.01031,1,6.295085,7.840434,428.33448,4.445501,6,16.564385,39.987972,95.854042,2,34.276365,1,89.32304,1.941629
96,59,57,24.097481,85.450269,6.132742,218.949731,rice,12.124803,1,7.358805,7.982658,358.974155,5.843981,6,6.898291,95.500206,125.733539,2,31.236292,1,32.410405,2.008728
23,35,32,32.266651,88.84453,7.073562,32.547719,mungbean,22.801594,1,8.862314,2.144858,449.230604,3.522772,2,7.894693,68.845457,110.356748,3,40.078398,1,11.630675,1.898732
80,49,36,23.354273,86.425652,5.710829,227.504758,rice,11.347937,2,6.630996,8.52573,407.344857,4.130401,5,17.624484,32.082753,86.865471,3,6.834464,3,28.370603,4.019761
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,20.976618138030744,3,9.69337756637413,14.837554144064136,423.1374788575144,2.059843118163005,4,19.58063400694489,95.15637861517484,142.360576497977,3,30.20720519068825,3,22.684571074479464,4.314911993790776
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,25.451892160205688,3,11.983307126403108,5.04660514797274,378.21123896501865,2.4887360222467283,6,17.71556008046845,84.7589980566184,150.70526580365572,3,8.15994377886135,2,31.686544928669804,2.4095926986189697
26,15,42,28.990346,86.634882,6.998205,129.333682,coconut,14.18808,3,7.566112,18.752949,414.143562,3.681496,6,5.066472,26.133546,85.79771,1,43.151525,3,16.63917,4.848027
66,33,46,21.662803,86.439043,5.606398,291.408648,rice,25.790071,3,6.634352,19.780212,438.729145,5.580631,4,16.901387,22.592918,115.516755,2,4.823409,3,99.389313,4.296378
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,11.925177213490825,3,9.527850976326082,3.757213929001935,427.8957422164799,7.204210577236569,5,16.767951697113823,84.24498480283349,60.90600452216072,3,1.368782417851766,2,83.25191997588729,3.168463851337414
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,16.552014653998782,2,10.155982672641445,4.816263169059458,411.9858223870076,8.04043282762039,2,13.501408400663353,27.49589642025012,148.31944962193256,2,45.09289149012348,3,12.069954006087524,2.6927007455307472
21,39,34,23.069589,90.539581,5.812024,145.584415,apple,22.488608,3,6.129405,14.925402,353.611964,9.286156,3,19.107324,81.743463,113.150366,2,3.634948,3,65.442259,1.887184
119,15,50,36.451368,94.005499,6.845146,25.262135,muskmelon,11.267398,3,9.265246,11.029932,377.741465,4.081406,4,10.138713,86.709187,143.878829,2,45.912397,2,54.055837,4.746559
59,10,48,33.071447,94.375481,7.151255,172.55618,papaya,23.547279,1,5.425209,6.79085,439.412996,7.278728,2,6.779949,48.172465,70.16167,2,39.421185,3,10.969702,1.618778
29,45,32,25.885644,67.201705,6.453497,34.935857,blackgram,10.573445,1,10.87948,14.498774,422.237999,2.806662,3,10.49636,87.943683,173.254965,3,7.45704,3,48.150731,1.94972
36,35,12,24.873249,79.555584,6.046673,59.829661,blackgram,29.828954,3,10.75867,1.151117,435.060387,4.21452,5,8.69998,95.207077,58.578765,1,34.933199,1,5.615291,3.253338
13,43,29,26.00504,76.604946,6.945453,62.294158,blackgram,20.254464,3,11.245581,14.94965,391.746243,1.688916,3,18.046042,34.451706,191.1591,2,4.243936,1,34.533257,4.908059
20,17,26,16.237414,91.53103,5.990427,86.250943,grapes,16.112774,1,8.256195,16.184815,444.629287,4.824723,1,12.016002,51.756228,135.926793,3,22.633111,2,67.497117,3.81461
16,30,10,33.588558,79.312021,6.459202,31.643855,blackgram,12.907672,1,11.43722,6.115868,352.995218,8.683698,6,16.243361,53.529594,60.321837,2,38.710688,1,68.658095,1.288591
90,25,55,27.68426,92.605314,5.166025,57.270943,watermelon,18.892899,1,11.856797,10.154368,425.774504,6.448265,4,16.030929,44.509455,93.152252,3,7.249875,1,71.044194,3.586406
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,22.168864617679898,3,6.44745130183923,15.52408840876572,432.8964486545,6.439147802351083,4,9.204864450674886,18.967161850471616,172.9760334545142,2,25.753076756276805,3,82.09382635083415,4.9348035870217615
11,26,55,32.007998,89.700509,6.858875,137.472588,coconut,29.639902,1,5.877845,5.037317,407.47851,2.316002,2,11.886394,36.450007,70.685831,3,20.475184,2,76.622569,1.503103
33,53,16,25.318386,60.961442,6.57476,48.191704,blackgram,11.498006,1,7.866215,2.362127,435.514648,7.564799,2,12.025249,2.685167,105.880004,1,0.193491,2,26.742885,3.845358
95,27,71,33.468097,87.636095,6.010403,65.0265,watermelon,19.956356,2,5.480741,17.982025,353.080494,3.754264,1,6.678961,64.930924,135.456475,2,0.668374,1,96.670507,3.613629
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,19.89646830056421,3,10.804023470209728,19.338018797763564,381.54457505677385,2.5432862758432613,2,7.814507975108542,65.41354078230823,103.66412530165331,3,38.19362146774877,1,32.22375032542995,2.091110754154142
23,72,13,23.858954,18.921708,5.822726,54.863842,kidneybeans,15.665694,2,5.375219,18.251898,414.342165,3.085685,2,13.674172,13.123138,60.030518,1,23.002166,2,5.006895,4.342671
59,38,78,31.481436,94.605076,7.05599,133.053056,papaya,10.380105,1,8.278922,9.624032,425.398517,5.045156,4,10.836451,9.752816,168.715195,3,12.186562,3,38.26043,2.735122
11,54,23,24.001489,19.633601,6.279874,46.667998,kidneybeans,16.250807,1,10.940366,9.523875,367.850345,7.002804,4,16.563421,36.032889,52.642114,2,11.069338,1,18.617014,3.120938
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,23.505031095110127,2,9.143337537960416,10.578909970420709,354.94630269592705,8.441332715993141,3,15.120236624219512,45.63814997948141,183.1554601710277,1,3.121397893136652,3,90.86297907582734,4.421955734933681
12,71,32,26.388663,61.998476,6.459719,70.172048,pigeonpeas,24.387658,2,5.875827,7.479268,376.19951,9.828553,4,16.165552,31.049466,133.170755,2,19.594602,1,10.552911,3.788965
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,11.248818123109782,1,10.17051940229179,12.827381171417883,369.38433672624257,6.207797843565917,5,6.438303369448963,39.717974239698414,51.86176667044706,1,13.61263980713336,2,87.82006368671365,4.349723002199182
106,21,35,25.627355,57.04151119,7.428523634,188.5506536,coffee,28.477930555278643,1,5.424222642810601,0.6607793529765438,407.41728729455775,4.563434130489964,2,17.445867297359342,41.2482653682816,82.204708513072,1,34.92379920967915,3,75.56941295940646,4.56478144525538
73,63,68,24.277151,70.226993,6.398703,86.027064,maize,16.921025,2,7.592523,8.226309,413.65935,6.11405,3,19.756396,74.502557,83.160894,3,47.868402,2,7.817547,3.826777
34,29,33,22.960884,93.295772,6.299203,133.565068,apple,18.352823,1,9.870601,11.833292,407.117668,2.652859,1,13.664577,45.717495,114.410644,2,28.214015,1,12.464405,1.833575
103,40,30,27.30901814,55.196224,6.348316257,141.4831644,coffee,13.19095469253482,1,11.480067670234824,19.10683130377579,416.92345520012736,4.263579466352212,5,19.21475872239152,5.553972078659197,98.21511003205694,1,0.3850781073277909,1,54.08781998123497,1.861332433125808
26,50,18,34.868256,48.445843,5.918088,59.524328,mothbeans,29.342398,2,6.144873,10.540077,421.015447,4.335202,5,7.524735,71.874526,159.969471,1,24.891241,1,88.805702,4.226127
26,55,39,27.761023,86.497091,7.11034,36.815302,mungbean,10.286329,2,10.058954,6.372493,388.218325,8.340641,1,8.504338,22.928074,145.494869,1,3.201807,3,65.702829,2.705041
14,61,27,21.78993,63.502578,6.833055,51.493024,lentil,15.359315,2,11.965187,2.860601,361.695768,5.44175,5,16.919662,95.351116,140.955361,2,21.601244,3,96.576482,3.969737
17,25,32,31.793193,94.769645,6.843687,112.478081,pomegranate,18.56256,2,6.769672,15.542763,367.130932,8.052287,5,11.527118,49.663562,133.687038,1,41.016391,1,67.014439,3.971257
21,12,23,26.233842,89.958055,6.386291,60.98927,grapes,13.096685,2,9.874076,14.840527,438.711361,1.642804,5,9.459707,81.631057,127.730535,3,36.406457,1,37.31075,2.291961
92,61,68,27.389432,88.135274,6.006531,178.501556,banana,27.877626,2,7.760131,14.837173,393.286258,9.044383,1,10.517006,11.025045,105.070778,3,43.995116,1,44.727457,2.545291
19,13,29,10.755111,91.153527,6.438007,178.214981,orange,11.319837,2,5.131545,4.715318,392.84087,2.709414,4,7.962467,8.250805,151.018581,1,23.592285,2,85.400602,1.545836
41,48,54,28.03733,90.013295,7.37898,183.453491,papaya,22.247778,2,11.834542,8.372895,354.362449,4.240713,3,18.025514,58.931659,179.886178,3,41.394085,3,14.798382,4.512649
22,18,40,32.405107,87.458548,7.843574,138.8533,coconut,22.911707,3,6.605716,3.256542,441.133892,8.612212,1,14.619225,85.353898,98.913166,1,13.178975,1,65.488566,4.612766
19,21,44,33.721285,88.479294,6.953759,147.254643,coconut,28.18013,1,8.432365,10.265129,363.230088,4.94946,4,14.948767,9.782694,149.948825,2,20.560157,2,7.176576,4.940736
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee,12.461034644235166,2,5.163131303483213,6.579202941292737,377.1336250830626,6.699793444836184,4,18.956149817477424,43.88923426777917,89.16928413341029,3,42.17098287519199,3,50.89498989752007,4.5322357677786576
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,23.64088673750455,3,5.213924341872948,12.548312640716432,435.8617180158439,9.345113453773006,2,9.235689660273527,48.053784295785285,118.1578343495433,2,31.799609604221207,3,36.18810187710872,3.8255524381274726
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean,18.500345321383342,3,10.063063870844449,13.423075517640353,386.28011862144,3.9603879007253537,6,12.057229630946686,13.634623686314573,194.12622174805483,1,44.80130741269004,3,64.98613402529895,3.784947840954921
12,92,25,27.994285,41.247435,5.759004,74.598581,pigeonpeas,25.72224,3,11.353439,11.875495,374.147246,8.569196,3,14.535709,86.374994,150.373589,3,25.663221,1,76.331955,3.220285
21,27,31,35.703558,85.682414,6.53808,123.853044,coconut,24.596843,2,9.68788,18.936128,433.088577,5.430129,5,19.925479,73.485953,98.652922,1,27.817865,1,26.712935,2.386599
22,28,30,26.747399,74.714797,6.265981,154.557444,mango,16.25617,2,5.626331,5.040025,434.255992,7.618534,3,14.513411,72.754779,164.600954,2,30.490609,2,39.263526,1.881324
73,35,38,24.88921174,81.97927117,5.005306977,185.9461429,rice,16.512010148068555,3,10.916537773149614,2.841273670684948,391.0619312352157,2.625693130482998,3,7.382253533992833,81.30788103914537,98.5371975997906,3,34.22210086121554,2,48.72180390853752,4.367224224978273
35,18,30,25.7741,60.11193,6.468149,123.765165,mango,15.342067,3,11.529074,13.261083,356.258824,2.80664,2,18.260863,84.38291,170.479556,2,43.206104,3,19.078394,2.302384
86,79,65,22.614193,55.642395,7.146057,105.055704,maize,17.062459,1,11.793053,0.30161,411.660659,4.76879,2,12.703679,53.877697,139.734132,3,29.158506,2,90.751738,1.036013
21,35,18,30.243205,58.626417,4.913527,55.236289,mothbeans,15.897112,3,10.456408,9.750768,401.971119,6.496433,4,16.280929,96.84476,179.006804,2,21.407332,1,39.738262,1.529716
29,19,8,10.160062,93.843165,6.629169,169.93563,orange,12.62054,1,5.966397,2.745338,401.33047,3.628074,2,13.803324,65.356951,197.820403,3,26.94402,3,47.401358,2.725606
64,48,49,32.590142,71.85493,6.386131,228.173581,jute,16.098805,3,10.756204,17.143468,432.966714,7.53422,3,12.781698,35.778955,82.839104,1,27.422984,2,54.412249,4.02248
31,27,38,23.90999,88.138833,6.15646,166.155614,pomegranate,16.597569,1,5.486137,5.087581,377.272098,3.721933,5,18.871555,75.715605,69.200718,2,43.976781,3,79.079138,1.098308
10,36,21,20.990245,90.342,6.256923,133.637033,apple,10.330259,1,6.421559,11.108162,415.061379,1.739615,4,13.37661,97.030333,79.993398,2,42.523405,3,84.517766,3.983124
19,39,37,21.276023,92.739071,5.853022,134.800675,apple,17.93122,1,7.042589,17.807928,440.949728,6.72461,1,17.496889,77.94553,102.660557,1,24.440682,3,59.194724,3.400958
13,22,26,25.760312,90.488052,6.244958,79.482311,grapes,26.127869,3,7.826707,16.662137,437.015839,6.228556,5,9.761701,33.682345,70.353203,3,35.721747,3,14.873543,4.737492
38,46,29,34.119677,68.882713,6.218135,42.499386,blackgram,25.011916,3,9.833177,12.845991,377.107848,3.941142,6,16.387539,72.847951,52.900879,2,25.227306,2,9.311828,2.657122
13,70,13,19.262659,62.174309,6.187921,56.166464,lentil,25.437312,1,5.855709,4.450031,405.753718,5.438843,5,11.593564,86.872363,101.28411,3,26.007181,1,84.587023,4.808629
22,41,49,21.593021,18.234051,6.872865,57.245158,chickpea,21.363301,3,8.773506,9.530643,400.692538,3.252956,4,7.651198,9.736142,65.10112,3,39.034715,3,90.252834,3.133133
32,57,21,29.845395,73.098224,6.802596,58.592017,blackgram,14.627948,2,7.843599,15.344688,441.719563,3.306249,3,11.009522,46.217419,177.58357,1,9.529463,3,94.475004,2.369824
75,45,50,20.436043,83.053107,6.499578,217.538137,rice,13.115408,2,5.560505,9.659809,410.808973,8.657675,1,11.97451,19.312391,179.255569,1,10.703646,2,2.947065,3.927104
85,28,27,22.451376,90.14303,4.085379,214.194672,coffee,25.155446,1,5.123005,7.834202,404.15487,4.482536,4,15.8833,94.915321,198.307146,2,15.14605,1,24.198437,1.500855
99,26,67,29.582336,88.528881,5.738963,55.204414,watermelon,16.479817,3,8.792538,3.124553,426.370243,5.513187,3,6.630219,83.797858,89.046268,1,20.288286,1,73.408401,4.9117
88,51,42,26.69551,85.717724,6.659713,223.664359,rice,23.461837,1,5.43367,1.748056,378.176864,7.225999,1,10.573833,47.388903,150.497678,1,19.256387,2,16.45372,3.3123
18,53,15,26.109941,89.607603,6.884075,45.34251,mungbean,14.00038,1,5.76814,2.585439,444.994705,7.500103,5,7.925659,56.487061,140.7819,1,15.828661,2,77.586201,2.343211
32,77,75,21.743967,16.51697,5.715219,35.697705,chickpea,21.490959,1,6.244426,4.84696,395.143791,9.408747,6,16.104376,20.573543,149.291928,1,17.33455,2,33.419711,3.697989
118,14,79,34.201574,86.022803,5.298726,50.330086,watermelon,26.15006,1,8.371385,17.458368,440.487697,2.309807,2,7.80186,45.743691,73.091347,2,23.94565,3,15.404671,2.018109
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,12.053316118446787,3,5.230294451819854,5.732803086369493,409.31818927800487,5.372018034515619,3,18.88689174102189,62.437928824163706,147.20971780241263,3,18.75187453265028,1,24.036190512940493,2.072035605645054
63,63,49,25.852627,79.958664,6.057712,234.565083,jute,16.276486,2,11.925312,4.976496,378.505458,9.6424,2,6.255382,30.164245,103.152396,2,31.64716,3,60.42329,3.65099
28,58,81,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,12.154437978074892,1,6.789587059964622,16.672068071226292,396.1329714869652,4.5995278560711546,3,15.010946080969951,53.56735875923256,64.51951608323938,3,49.7797569179059,2,64.45630231612026,3.41867786828623
20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,orange,19.95606803253845,3,9.640746221825342,12.622742907185431,417.7737472053972,8.159204588362776,2,15.087016658338912,40.26401349747897,81.96454449515383,2,3.0809550941842065,2,37.83366467273584,2.1539023856176835
21,19,14,19.96802,93.176222,6.157492,72.922653,grapes,11.248869,3,10.768225,1.67715,415.586311,8.696778,4,6.830062,3.382769,193.863375,2,39.789232,3,31.056102,1.430047
22,11,22,23.264699,92.03432,6.479188,151.022941,apple,28.142286,3,6.681169,12.648537,441.965171,5.47893,2,5.75774,79.548147,194.597469,1,22.445656,3,38.087154,1.846974
23,64,72,17.949033,24.185272,6.039714,69.006535,chickpea,26.579712,2,11.239381,4.14374,355.832161,8.795135,4,18.331101,65.53456,197.611704,2,23.717848,2,11.04458,4.906158
80,23,12,24.896946,92.71437,5.729951,195.967636,coffee,25.907443,3,10.214757,15.797902,403.185579,2.351316,5,8.836181,75.096977,86.230656,1,42.751137,2,50.368069,1.798078
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,22.22145513378657,2,6.671864132446136,14.605737127677894,387.552957685502,6.992197099951964,4,13.430313343292774,17.55642366934844,136.9636866266148,3,7.237031439759711,3,81.89093856093395,3.245223116980456
64,77,70,26.139828,58.395853,7.306002,95.370323,maize,17.478842,2,6.389169,8.916286,405.685614,2.794065,4,7.489306,43.918961,67.296707,1,29.243457,1,94.588129,2.618066
77,49,55,29.860878,88.999353,6.341117,167.784966,jute,29.34512,3,10.317246,13.634003,417.809783,1.703042,4,15.042962,35.926669,171.360059,2,3.294107,2,82.201828,4.062839
13,18,50,31.291704,87.06348,5.051425,185.605605,coconut,24.471795,3,8.058478,11.508992,448.858285,8.785522,2,18.972216,33.688746,193.607705,3,18.107552,1,39.555392,2.371533
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,watermelon,21.294355699453444,2,7.146288319698157,12.095184585370934,408.1378838657522,5.59472945569696,1,19.73861644960262,67.31367040793347,189.74731309561963,2,16.820273107879324,2,48.24028685070747,4.284445664724507
80,26,59,24.356247,80.709258,5.286382,74.265033,watermelon,11.963522,3,11.167279,16.36297,415.507143,8.015021,1,9.704814,5.337347,114.902423,3,41.428338,1,36.588607,2.982791
16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,orange,19.163848127334347,1,11.643485409402835,5.401151520397893,420.2687852695362,3.101680256497172,1,11.901938488829956,3.7983580495319136,108.78074946007293,2,10.862276731269976,1,95.23273218198317,3.613685635739064
10,41,28,30.583389,88.154886,7.059994,46.192454,mungbean,13.02961,1,11.494167,18.434345,442.095483,9.552246,6,14.113642,35.147215,131.940186,3,10.994326,3,28.286179,1.936945
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,24.77096279268085,3,10.67045691408478,10.616964136757025,381.4463733247702,5.785821528686622,4,14.921742036339149,56.63322140136631,194.74072848189388,2,43.25567427871714,3,51.218068313817454,4.952564990496803
102,16,18,17.101675,90.203594,5.300721,166.918777,coffee,24.551475,2,5.111664,0.511995,360.535877,6.323659,6,6.479656,99.317538,83.449484,3,28.421781,1,54.95372,2.10362
71,45,37,24.597157,82.246156,5.508259,245.393206,rice,23.545277,1,5.079005,3.539874,379.983761,5.594141,2,11.705068,25.060851,192.027647,1,8.211668,3,65.159328,3.367658
18,6,7,11.937374,94.734853,7.480022,184.060541,orange,26.526271,2,10.525575,14.321111,390.936617,6.163508,3,19.010664,56.090699,81.625647,3,5.632271,3,30.130501,2.770588
19,52,29,15.548056,60.261125,7.341792,53.789777,lentil,10.484491,1,9.129248,4.373335,387.266214,1.626663,3,15.426128,16.933139,178.404031,2,18.971264,1,51.488566,2.651735
24,56,85,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,21.80007413783345,2,9.975782300155924,6.182987465415881,400.3889374474538,3.657955697277772,4,17.908771661114983,77.86972155525973,54.30901306223228,1,31.181639561501207,3,45.34785000785653,3.710750822479384
71,47,65,29.730915,79.329872,6.7883,221.039617,jute,23.905281,3,7.993255,4.32591,407.611419,1.365656,1,11.628033,94.785135,171.678218,2,29.230043,2,97.796132,2.620187
46,26,62,25.318168,90.194752,7.203494,126.907529,papaya,10.609192,2,8.276278,8.054996,447.8233,5.069776,2,9.151893,35.934557,72.018656,2,41.201729,2,44.946098,1.445285
35,17,17,20.325333,90.10633,6.05978,125.975186,apple,26.431296,1,10.088878,16.640189,435.52423,9.671733,6,11.041175,91.351617,83.494996,2,43.443795,2,7.239293,2.503506
11,52,38,24.574273,22.319563,5.618101,34.177035,kidneybeans,20.396001,3,9.072752,5.447017,443.703633,7.470639,4,16.064973,98.687157,82.689292,2,4.573135,2,40.593526,3.661923
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,22.172512053007235,2,9.12947889086137,11.499532401087109,411.9692935578049,3.5276756830934155,4,10.200625398563735,56.776725971070775,163.43800910790304,2,13.63577058723649,1,42.65007853304426,1.63418930964745
84,53,72,32.208685,87.415952,5.980402,169.623626,banana,23.963987,1,8.605368,11.98798,417.487549,5.729022,6,18.13191,62.178178,118.020126,1,26.595636,2,41.653979,4.092223
35,96,30,25.221937,52.400027,6.875281,64.292852,pigeonpeas,25.05629,3,10.173992,15.124629,420.188799,8.658347,1,10.469718,75.326929,152.648305,1,1.34407,3,14.335274,1.076593
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,13.46017893156329,3,6.769630559847569,11.926986090826182,374.0821407480896,7.468823608217285,5,19.379321381251906,76.41057578574383,56.82282248985309,3,48.34980529262561,3,0.0732771551713473,4.032387994778632
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,coconut,11.05834190341838,1,8.871298508138285,7.694941951886594,374.9140671027305,4.198836310710563,2,16.627645914686546,36.91252423000154,87.43087634094319,2,46.13059373455805,3,66.07595319509304,2.045980501353539
20,26,29,12.535966,92.156169,6.235335,187.41497,orange,19.620847,1,7.198748,14.001524,352.644721,3.221022,3,14.641142,4.332846,77.820588,1,0.071635,3,37.80155,2.41863
23,53,27,15.291203,69.773211,7.1297,30.855772,lentil,18.11804,3,9.453278,5.020725,413.921841,4.30306,2,11.097596,41.533019,97.667144,3,27.585693,1,50.939021,2.523405
80,22,17,26.80442,93.414923,4.856172,157.327816,coffee,22.916615,3,11.897275,5.104134,351.813178,9.813612,5,19.856067,23.951729,85.238815,3,33.563922,2,21.372533,2.665953
20,76,11,19.740919,61.37465,6.387534,48.349355,lentil,24.972934,1,8.023083,10.970554,431.257665,5.828226,1,18.160586,29.337234,55.016048,3,49.429788,3,81.20255,2.826725
10,53,22,19.205893,63.319751,5.701328,97.629536,pigeonpeas,23.508472,2,5.271299,12.171719,447.64488,7.464695,1,15.92106,9.612636,58.870038,1,36.180592,1,38.607824,2.25829
59,62,83,18.57665902,19.22008229,8.104396058,72.94940441,chickpea,29.24766608564906,2,5.3058959378719965,15.467749192548176,363.2005448225677,9.283973810705184,5,18.04756724331145,74.5183297311113,83.18937561577343,1,9.501954565086946,2,37.49928518284125,4.26523446281083
83,18,54,36.103707,94.300384,6.796884,27.156309,muskmelon,10.622805,3,11.893266,15.161607,376.379647,2.581164,2,8.381233,52.342744,164.620719,2,16.52383,2,41.594936,3.774033
46,12,58,29.974263,90.032711,7.106683,121.107337,papaya,21.523388,1,11.711674,14.216686,361.722033,3.109107,4,18.683557,45.197746,154.822284,3,17.545492,3,40.281429,4.424707
14,17,10,22.640673,93.71547,5.769198,104.499415,apple,12.176637,2,10.687567,9.257132,355.730562,5.522683,4,10.193616,11.889183,162.893211,3,8.396627,2,66.0136,4.383241
